experiment_name,precision,elapsed_ms,iterations,avg_time_ns,min_time_ns,max_time_ns,time_stddev,iterations_per_sec,result,category,symbol,name,target,module,status,elapsed_ms
constants_011,f64,2905,1,2905000000,2905000000,2905000000,0,0.34423408,success=true code=Some(0) stdout_bytes=152 stderr_bytes=318,ct02,CW,ct011,constants,atomic,ok,2905
constants_012,f64,4775,1,4775000000,4775000000,4775000000,0,0.20942408,success=true code=Some(0) stdout_bytes=147 stderr_bytes=214,ct02,EM,ct012,constants,atomic,ok,4775
constants_013,f64,5822,1,5822000000,5822000000,5822000000,0,0.17176229,success=true code=Some(0) stdout_bytes=146 stderr_bytes=266,ct02,NM,ct013,constants,atomic,ok,5822
constants_014,f64,1656,1,1656000000,1656000000,1656000000,0,0.6038647,success=true code=Some(0) stdout_bytes=162 stderr_bytes=318,ct02,PHT,ct014,constants,atomic,ok,1656
constants_015,f64,2661,1,2661000000,2661000000,2661000000,0,0.37579858,success=true code=Some(0) stdout_bytes=145 stderr_bytes=266,ct02,PM,ct015,constants,atomic,ok,2661
constants_016,f64,2935,1,2935000000,2935000000,2935000000,0,0.3407155,success=true code=Some(0) stdout_bytes=154 stderr_bytes=266,ct02,AN,ct016,constants,fundamental,ok,2935
constants_017,f64,4243,1,4243000000,4243000000,4243000000,0,0.2356823,success=true code=Some(0) stdout_bytes=157 stderr_bytes=266,ct02,BC,ct017,constants,fundamental,ok,4243
constants_018,f64,4794,1,4794000000,4794000000,4794000000,0,0.20859407,success=true code=Some(0) stdout_bytes=155 stderr_bytes=318,ct02,CC,ct018,constants,fundamental,ok,4794
constants_019,f64,2446,1,2446000000,2446000000,2446000000,0,0.40883073,success=true code=Some(0) stdout_bytes=156 stderr_bytes=266,ct02,EC,ct019,constants,fundamental,ok,2446
constants_020,f64,2487,1,2487000000,2487000000,2487000000,0,0.40209088,success=true code=Some(0) stdout_bytes=151 stderr_bytes=266,ct02,GC,ct020,constants,fundamental,ok,2487
constants_021,f64,6045,1,6045000000,6045000000,6045000000,0,0.16542597,success=true code=Some(0) stdout_bytes=161 stderr_bytes=266,ct03,GC,ct021,constants,fundamental,ok,6045
constants_022,f64,1458,1,1458000000,1458000000,1458000000,0,0.68587106,success=true code=Some(0) stdout_bytes=154 stderr_bytes=318,ct03,PC,ct022,constants,fundamental,ok,1458
constants_023,f64,2408,1,2408000000,2408000000,2408000000,0,0.4152824,success=true code=Some(0) stdout_bytes=153 stderr_bytes=266,ct03,RP,ct023,constants,fundamental,ok,2408
constants_024,f64,2075,1,2075000000,2075000000,2075000000,0,0.48192772,success=true code=Some(0) stdout_bytes=153 stderr_bytes=214,ct03,SOL,ct024,constants,fundamental,ok,2075
constants_025,f64,4761,1,4761000000,4761000000,4761000000,0,0.21003991,success=true code=Some(0) stdout_bytes=155 stderr_bytes=422,ct03,SB,ct025,constants,fundamental,ok,4761
constants_026,f64,2500,1,2500000000,2500000000,2500000000,0,0.4,success=true code=Some(0) stdout_bytes=166 stderr_bytes=214,ct03,ACI,ct026,constants,units,ok,2500
constants_027,f64,4177,1,4177000000,4177000000,4177000000,0,0.23940627,success=true code=Some(0) stdout_bytes=146 stderr_bytes=318,ct03,ATP,ct027,constants,units,ok,4177
constants_028,f64,4820,1,4820000000,4820000000,4820000000,0,0.20746888,success=true code=Some(0) stdout_bytes=149 stderr_bytes=318,ct03,CTJ,ct028,constants,units,ok,4820
constants_029,f64,2856,1,2856000000,2856000000,2856000000,0,0.35014006,success=true code=Some(0) stdout_bytes=153 stderr_bytes=318,ct03,DRR,ct029,constants,units,ok,2856
constants_030,f64,4061,1,4061000000,4061000000,4061000000,0,0.24624477,success=true code=Some(0) stdout_bytes=167 stderr_bytes=266,ct03,EJR,ct030,constants,units,ok,4061
constants_031,f64,4900,1,4900000000,4900000000,4900000000,0,0.20408164,success=true code=Some(0) stdout_bytes=145 stderr_bytes=214,ct04,ER,ct031,constants,units,ok,4900
constants_032,f64,1554,1,1554000000,1554000000,1554000000,0,0.6435006,success=true code=Some(0) stdout_bytes=144 stderr_bytes=266,ct04,ETJ,ct032,constants,units,ok,1554
maths_summary,f64,218662,1,3123743000,3123743000,3123743000,0,0.0045732684,tests_total=70 tests_ok=70 tests_failed=0 elapsed_sum_ms=218662 min_ms=306 max_ms=6269 avg_ms=3123.74,maths,SUM,MA Summary,maths,summary,ok,218662
maths_001,f64,2338,1,2338000000,2338000000,2338000000,0,0.427716,success=true code=Some(0) stdout_bytes=153 stderr_bytes=362,ma01,FF,ma001,maths,calculus,ok,2338
maths_002,f64,2627,1,2627000000,2627000000,2627000000,0,0.38066235,success=true code=Some(0) stdout_bytes=162 stderr_bytes=258,ma01,FDX,ma002,maths,calculus,ok,2627
maths_003,f64,1054,1,1054000000,1054000000,1054000000,0,0.9487666,success=true code=Some(0) stdout_bytes=152 stderr_bytes=310,ma01,RF,ma003,maths,calculus,ok,1054
maths_004,f64,4472,1,4472000000,4472000000,4472000000,0,0.22361359,success=true code=Some(0) stdout_bytes=163 stderr_bytes=258,ma01,SDX,ma004,maths,calculus,ok,4472
maths_005,f64,442,1,442000000,442000000,442000000,0,2.2624435,success=true code=Some(0) stdout_bytes=153 stderr_bytes=206,ma01,SBP,ma005,maths,calculus,ok,442
maths_006,f64,4299,1,4299000000,4299000000,4299000000,0,0.23261224,success=true code=Some(0) stdout_bytes=146 stderr_bytes=258,ma01,CE,ma006,maths,complex,ok,4299
maths_007,f64,2862,1,2862000000,2862000000,2862000000,0,0.349406,success=true code=Some(0) stdout_bytes=147 stderr_bytes=258,ma01,CS,ma007,maths,complex,ok,2862
maths_008,f64,2584,1,2584000000,2584000000,2584000000,0,0.3869969,success=true code=Some(0) stdout_bytes=153 stderr_bytes=258,ma01,MI,ma008,maths,complex,ok,2584
